case,age,sex,hispanic,race1,race2,race3,race4,race5,zip,licstate,drhgt_in,weight,noncdl,noncdltype,x,y
405,24,2,1.0,298.0,,,,,98947.0,53,63.0,140.0,6.0,1.0,46.687471,-120.801581
406,69,2,7.0,1.0,,,,,98273.0,53,63.0,160.0,6.0,1.0,48.402754,-122.376148
406,20,2,0.0,0.0,,,,,98237.0,53,69.0,155.0,6.0,2.0,48.556708,-121.592386
407,21,2,0.0,0.0,,,,,99217.0,53,70.0,280.0,6.0,1.0,47.740709,-117.261376
407,48,1,7.0,1.0,,,,,99205.0,53,71.0,175.0,1.0,1.0,47.696825,-117.444879
409,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
410,33,1,1.0,98.0,,,,,98930.0,53,65.0,220.0,0.0,0.0,46.2691,-119.891977
410,54,2,0.0,0.0,,,,,99350.0,53,59.0,140.0,6.0,1.0,46.183349,-119.696208
411,50,2,7.0,1.0,,,,,98178.0,53,65.0,120.0,6.0,1.0,47.499387,-122.243852
411,37,1,0.0,0.0,,,,,98056.0,53,71.0,270.0,6.0,1.0,47.512527,-122.190248
412,41,1,0.0,0.0,,,,,98513.0,53,67.0,130.0,6.0,1.0,46.97703,-122.733942
412,83,1,7.0,1.0,,,,,98586.0,53,55.0,170.0,6.0,1.0,46.551443,-123.830811
412,43,2,0.0,0.0,,,,,98584.0,53,67.0,125.0,6.0,1.0,47.238866,-123.145661
412,64,2,0.0,0.0,,,,,98579.0,53,65.0,170.0,6.0,1.0,46.788202,-123.125481
413,43,1,7.0,1.0,,,,,99207.0,53,71.0,260.0,6.0,1.0,47.68875,-117.387464
413,56,2,0.0,0.0,,,,,83854.0,16,68.0,170.0,6.0,1.0,47.71934,-116.967308
414,34,1,0.0,0.0,,,,,98391.0,53,69.0,257.0,6.0,1.0,47.177102,-122.166177
414,78,1,7.0,48.0,,,,,98404.0,53,65.0,110.0,6.0,1.0,47.208981,-122.411638
415,28,2,0.0,0.0,,,,,98023.0,53,62.0,130.0,6.0,1.0,47.311491,-122.36281
416,60,1,7.0,28.0,,,,,98208.0,53,69.0,190.0,6.0,1.0,47.901777,-122.186999
416,40,2,0.0,0.0,,,,,98012.0,53,68.0,140.0,6.0,1.0,47.841376,-122.198939
417,53,1,0.0,0.0,,,,,99223.0,53,70.0,190.0,6.0,1.0,47.589407,-117.344623
418,24,1,0.0,0.0,,,,,98225.0,53,65.0,150.0,1.0,1.0,48.75094,-122.501286
419,64,1,0.0,0.0,,,,,98944.0,53,66.0,150.0,6.0,1.0,46.497628,-119.626676
419,86,2,7.0,1.0,,,,,98944.0,53,63.0,175.0,6.0,1.0,46.497628,-119.626676
420,45,1,7.0,1.0,,,,,98596.0,53,74.0,210.0,1.0,1.0,46.492258,-122.952675
421,22,1,0.0,0.0,,,,,60503.0,17,75.0,220.0,6.0,1.0,41.712127,-88.25518
422,35,2,0.0,0.0,,,,,98133.0,53,76.0,180.0,6.0,1.0,47.740485,-122.342826
422,24,1,7.0,1.0,,,,,98087.0,53,63.0,95.0,6.0,1.0,47.860085,-122.267238
423,37,1,7.0,1.0,,,,,98577.0,53,70.0,250.0,6.0,1.0,46.641849,-123.610389
424,53,1,7.0,1.0,,,,,99301.0,53,70.0,230.0,6.0,1.0,46.379233,-118.953781
425,59,1,0.0,0.0,,,,,98937.0,53,70.0,190.0,6.0,1.0,46.792772,-121.226151
425,22,1,0.0,0.0,,,,,98903.0,53,64.0,164.0,6.0,1.0,46.543655,-121.023317
425,42,2,0.0,0.0,,,,,98947.0,53,63.0,275.0,6.0,1.0,46.687471,-120.801581
426,43,1,7.0,2.0,,,,,99223.0,53,69.0,175.0,6.0,1.0,47.589407,-117.344623
427,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
428,16,2,0.0,0.0,,,,,98579.0,53,66.0,135.0,6.0,2.0,46.788202,-123.125481
428,42,2,7.0,1.0,,,,,98579.0,53,62.0,200.0,6.0,1.0,46.788202,-123.125481
428,35,1,0.0,0.0,,,,,98579.0,53,67.0,165.0,6.0,1.0,46.788202,-123.125481
429,19,1,0.0,0.0,,,,,98331.0,53,76.0,280.0,6.0,1.0,47.777349,-124.191674
429,51,1,4.0,298.0,,,,,98520.0,53,65.0,170.0,6.0,1.0,47.205638,-123.754329
430,53,1,0.0,0.0,,,,,98178.0,53,69.0,195.0,6.0,1.0,47.499387,-122.243852
431,64,8,0.0,0.0,,,,,98345.0,53,66.0,190.0,6.0,1.0,47.698622,-122.62385
432,27,1,7.0,278.0,201.0,207.0,,,98338.0,53,76.0,280.0,6.0,1.0,47.034316,-122.276854
432,34,1,0.0,0.0,,,,,98375.0,53,66.0,210.0,6.0,1.0,47.103181,-122.333406
433,30,1,1.0,298.0,,,,,99999.0,98,,999.0,0.0,0.0,,
434,19,2,7.0,1.0,,,,,98632.0,53,71.0,160.0,6.0,2.0,46.209509,-123.056153
434,81,1,0.0,0.0,,,,,97048.0,41,71.0,185.0,6.0,1.0,46.044795,-122.982023
434,57,2,0.0,0.0,,,,,98626.0,53,69.0,155.0,6.0,1.0,46.172049,-122.773959
435,25,1,7.0,1.0,,,,,98168.0,53,73.0,260.0,6.0,1.0,47.489569,-122.29996
436,34,1,0.0,0.0,,,,,98003.0,53,67.0,195.0,2.0,1.0,47.304801,-122.316969
437,66,1,7.0,1.0,,,,,99320.0,53,66.0,170.0,6.0,1.0,46.265888,-119.487243
437,27,1,0.0,0.0,,,,,99349.0,53,69.0,210.0,6.0,1.0,46.731191,-119.700579
438,79,1,0.0,0.0,,,,,98823.0,53,71.0,175.0,6.0,1.0,47.308654,-119.649345
438,22,1,7.0,1.0,,,,,98848.0,53,71.0,165.0,6.0,1.0,47.168643,-119.842939
438,19,1,0.0,0.0,,,,,98851.0,53,76.0,140.0,6.0,1.0,47.413886,-119.43223
439,16,1,0.0,0.0,,,,,98501.0,53,72.0,155.0,6.0,2.0,46.974504,-122.875987
439,62,1,7.0,1.0,,,,,98503.0,53,67.0,125.0,6.0,1.0,47.022032,-122.797103
440,61,1,0.0,0.0,,,,,98837.0,53,72.0,220.0,1.0,1.0,47.149902,-119.305972
440,49,1,0.0,0.0,,,,,99403.0,53,72.0,275.0,6.0,1.0,46.362367,-117.282597
440,27,1,0.0,0.0,,,,,99206.0,53,70.0,185.0,6.0,1.0,47.629296,-117.254657
440,58,1,7.0,1.0,,,,,99403.0,53,70.0,190.0,6.0,1.0,46.362367,-117.282597
441,999,1,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
441,24,1,1.0,298.0,,,,,98418.0,53,64.0,200.0,0.0,0.0,47.223229,-122.446523
442,40,1,0.0,0.0,,,,,99205.0,53,74.0,180.0,6.0,1.0,47.696825,-117.444879
443,27,1,7.0,1.0,,,,,98273.0,53,75.0,300.0,6.0,1.0,48.402754,-122.376148
443,67,1,0.0,0.0,,,,,98284.0,53,71.0,170.0,3.0,1.0,48.546832,-122.135222
444,56,1,7.0,1.0,,,,,98338.0,53,70.0,220.0,6.0,1.0,47.034316,-122.276854
444,55,2,0.0,0.0,,,,,98387.0,53,64.0,170.0,6.0,1.0,47.060925,-122.388908
445,19,1,7.0,202.0,201.0,,,,99362.0,53,76.0,125.0,6.0,1.0,46.101083,-118.313609
445,44,1,0.0,0.0,,,,,83854.0,16,70.0,175.0,6.0,1.0,47.71934,-116.967308
446,61,1,7.0,1.0,,,,,99349.0,53,72.0,205.0,3.0,1.0,46.731191,-119.700579
446,25,1,0.0,0.0,,,,,98396.0,53,71.0,150.0,6.0,1.0,47.094772,-122.001717
447,26,1,1.0,98.0,,,,,98948.0,53,,999.0,0.0,0.0,46.297854,-120.312566
447,44,1,0.0,0.0,,,,,98908.0,53,73.0,205.0,6.0,1.0,46.615206,-120.724113
449,16,1,0.0,0.0,,,,,98601.0,53,70.0,130.0,6.0,2.0,45.943435,-122.362522
450,21,1,0.0,0.0,,,,,98363.0,53,64.0,225.0,6.0,1.0,48.003791,-123.823238
450,65,2,0.0,0.0,,,,,98229.0,53,71.0,178.0,6.0,1.0,48.696127,-122.413538
450,20,1,0.0,0.0,,,,,98503.0,53,73.0,170.0,6.0,1.0,47.022032,-122.797103
451,35,2,7.0,1.0,,,,,97756.0,41,67.0,140.0,0.0,0.0,44.283326,-121.216724
452,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
453,79,1,0.0,0.0,,,,,99301.0,32,68.0,180.0,6.0,1.0,46.379233,-118.953781
454,65,1,7.0,1.0,,,,,98922.0,53,70.0,185.0,6.0,1.0,47.267033,-120.878981
455,69,2,0.0,0.0,,,,,98387.0,53,63.0,170.0,6.0,1.0,47.060925,-122.388908
455,46,1,0.0,0.0,,,,,98444.0,53,72.0,175.0,6.0,1.0,47.153041,-122.448831
455,22,1,0.0,0.0,,,,,98042.0,53,71.0,180.0,6.0,1.0,47.367737,-122.117029
456,62,2,0.0,0.0,,,,,98373.0,53,67.0,165.0,6.0,1.0,47.148479,-122.324136
458,999,1,7.0,1.0,,,,,99998.0,99,,999.0,9.0,9.0,,
458,35,2,0.0,0.0,,,,,98466.0,53,66.0,200.0,6.0,1.0,47.224432,-122.541082
459,33,1,7.0,1.0,,,,,83501.0,16,71.0,200.0,6.0,1.0,46.208729,-116.913734
460,64,1,7.0,1.0,,,,,92675.0,6,72.0,225.0,6.0,1.0,33.50186,-117.608646
461,34,1,7.0,1.0,,,,,98850.0,53,68.0,160.0,3.0,1.0,47.309924,-120.075983
461,29,1,0.0,0.0,,,,,98802.0,53,64.0,165.0,6.0,1.0,47.48609,-120.180328
462,21,1,0.0,0.0,,,,,98683.0,53,73.0,160.0,6.0,1.0,45.603287,-122.51017
463,34,1,1.0,298.0,,,,,99324.0,53,74.0,200.0,1.0,1.0,46.042579,-118.386845
464,29,2,0.0,0.0,,,,,98632.0,53,68.0,135.0,6.0,1.0,46.209509,-123.056153
464,41,1,7.0,1.0,,,,,98520.0,53,70.0,250.0,6.0,1.0,47.205638,-123.754329
464,33,1,1.0,298.0,,,,,98520.0,53,70.0,150.0,6.0,1.0,47.205638,-123.754329
465,27,1,7.0,1.0,,,,,98856.0,53,71.0,175.0,6.0,1.0,48.343268,-120.263948
466,48,2,0.0,0.0,,,,,98391.0,53,70.0,200.0,1.0,1.0,47.177102,-122.166177
467,61,1,7.0,1.0,,,,,97374.0,41,74.0,240.0,6.0,1.0,44.675912,-122.778135
468,27,1,0.0,0.0,,,,,98837.0,53,75.0,265.0,1.0,1.0,47.149902,-119.305972
468,81,1,7.0,1.0,,,,,98837.0,53,72.0,175.0,6.0,1.0,47.149902,-119.305972
469,24,2,0.0,0.0,,,,,98418.0,53,64.0,210.0,1.0,1.0,47.223229,-122.446523
470,23,2,7.0,1.0,,,,,98801.0,53,62.0,115.0,6.0,1.0,47.423594,-120.336633
470,52,1,0.0,0.0,,,,,98922.0,53,70.0,210.0,6.0,1.0,47.267033,-120.878981
470,60,1,0.0,0.0,,,,,98843.0,53,69.0,185.0,6.0,1.0,47.756786,-120.057948
471,72,2,7.0,1.0,,,,,98674.0,53,71.0,165.0,6.0,1.0,45.951267,-122.665541
471,29,1,0.0,0.0,,,,,98682.0,53,74.0,235.0,6.0,1.0,45.673209,-122.481745
472,42,2,7.0,1.0,,,,,99114.0,53,64.0,125.0,0.0,0.0,48.655198,-117.735834
473,21,2,0.0,0.0,,,,,98404.0,53,65.0,160.0,6.0,1.0,47.208981,-122.411638
474,31,1,7.0,1.0,,,,,98059.0,53,67.0,190.0,6.0,1.0,47.499429,-122.110157
474,34,2,0.0,0.0,,,,,98006.0,53,64.0,150.0,6.0,1.0,47.557627,-122.151005
475,35,1,1.0,1.0,,,,,99207.0,53,70.0,195.0,2.0,1.0,47.68875,-117.387464
475,20,2,0.0,0.0,,,,,99114.0,2,62.0,150.0,6.0,1.0,48.655198,-117.735834
476,39,1,7.0,1.0,,,,,98499.0,53,72.0,270.0,1.0,1.0,47.168693,-122.503347
476,54,1,0.0,0.0,,,,,98391.0,53,75.0,280.0,6.0,1.0,47.177102,-122.166177
476,54,1,0.0,0.0,,,,,98354.0,53,70.0,190.0,6.0,1.0,47.251994,-122.317289
477,59,1,0.0,0.0,,,,,98237.0,53,70.0,180.0,6.0,1.0,48.556708,-121.592386
477,43,1,7.0,1.0,,,,,98284.0,53,70.0,190.0,6.0,1.0,48.546832,-122.135222
478,23,1,0.0,0.0,,,,,98851.0,53,69.0,180.0,6.0,1.0,47.413886,-119.43223
479,33,1,0.0,0.0,,,,,98902.0,53,67.0,180.0,6.0,1.0,46.596673,-120.533851
480,51,1,0.0,0.0,,,,,98901.0,53,67.0,220.0,1.0,1.0,46.722625,-120.406039
480,28,1,1.0,298.0,,,,,98944.0,53,68.0,195.0,6.0,1.0,46.497628,-119.626676
480,998,8,0.0,0.0,,,,,99998.0,98,,999.0,9.0,9.0,,
481,56,2,0.0,0.0,,,,,98584.0,53,63.0,185.0,6.0,1.0,47.238866,-123.145661
481,40,2,0.0,0.0,,,,,97138.0,41,,999.0,0.0,0.0,45.853556,-123.569342
481,60,1,0.0,0.0,,,,,98584.0,53,71.0,170.0,6.0,1.0,47.238866,-123.145661
482,23,2,7.0,1.0,,,,,98244.0,53,67.0,160.0,6.0,1.0,48.831811,-121.933829
482,58,1,0.0,0.0,,,,,98258.0,53,74.0,270.0,6.0,1.0,48.04417,-122.077404
483,57,1,7.0,1.0,,,,,98007.0,53,73.0,225.0,6.0,1.0,47.613825,-122.144365
483,38,1,0.0,0.0,,,,,99122.0,53,67.0,135.0,6.0,1.0,47.687849,-118.208232
484,21,1,1.0,1.0,,,,,99999.0,99,,999.0,9.0,9.0,,
486,37,2,7.0,7.0,,,,,98037.0,53,63.0,130.0,6.0,1.0,47.839223,-122.285464
487,45,2,0.0,0.0,,,,,98031.0,53,66.0,160.0,6.0,1.0,47.405479,-122.195772
487,33,1,7.0,1.0,,,,,98042.0,53,72.0,200.0,3.0,1.0,47.367737,-122.117029
488,26,1,1.0,1.0,,,,,98225.0,6,67.0,180.0,0.0,0.0,48.75094,-122.501286
488,44,1,0.0,0.0,,,,,98226.0,53,69.0,220.0,6.0,1.0,48.798606,-122.445693
489,37,1,7.0,1.0,,,,,98290.0,53,72.0,220.0,0.0,0.0,47.955367,-121.978502
490,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
491,48,2,0.0,0.0,,,,,98012.0,53,65.0,150.0,1.0,1.0,47.841376,-122.198939
491,28,1,0.0,0.0,,,,,98037.0,53,72.0,175.0,3.0,1.0,47.839223,-122.285464
491,46,1,0.0,0.0,,,,,98292.0,53,69.0,200.0,6.0,1.0,48.216792,-122.31439
491,39,1,0.0,0.0,,,,,98802.0,53,70.0,190.0,1.0,1.0,47.48609,-120.180328
491,31,1,0.0,0.0,,,,,98282.0,53,64.0,130.0,0.0,0.0,48.213258,-122.500085
492,24,1,0.0,0.0,,,,,98404.0,53,72.0,195.0,6.0,1.0,47.208981,-122.411638
493,38,1,0.0,0.0,,,,,98133.0,53,68.0,190.0,2.0,1.0,47.740485,-122.342826
494,999,8,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
494,44,1,4.0,298.0,,,,,98625.0,53,60.0,140.0,6.0,1.0,46.037251,-122.733384
495,41,1,0.0,0.0,,,,,98178.0,53,67.0,150.0,6.0,1.0,47.499387,-122.243852
497,39,1,7.0,1.0,,,,,97383.0,41,68.0,185.0,6.0,1.0,44.794464,-122.721862
498,48,1,0.0,0.0,,,,,99208.0,53,77.0,225.0,0.0,0.0,47.788172,-117.480897
498,22,2,0.0,0.0,,,,,99202.0,53,66.0,130.0,6.0,1.0,47.657497,-117.37897
498,26,1,0.0,0.0,,,,,99207.0,53,68.0,130.0,0.0,0.0,47.68875,-117.387464
499,41,1,0.0,0.0,,,,,98002.0,53,59.0,148.0,6.0,1.0,47.308286,-122.216812
500,27,1,7.0,1.0,,,,,99352.0,53,69.0,150.0,6.0,1.0,46.25284,-119.287852
500,26,2,0.0,0.0,,,,,99352.0,53,61.0,140.0,6.0,1.0,46.25284,-119.287852
501,19,1,0.0,0.0,,,,,98003.0,53,75.0,185.0,6.0,1.0,47.304801,-122.316969
502,85,1,7.0,1.0,,,,,98201.0,53,66.0,180.0,6.0,1.0,48.006311,-122.210044
502,58,2,0.0,0.0,,,,,98201.0,53,68.0,340.0,6.0,1.0,48.006311,-122.210044
503,32,1,0.0,0.0,,,,,98445.0,53,71.0,200.0,1.0,1.0,47.139967,-122.409902
504,50,1,0.0,0.0,,,,,98203.0,53,69.0,240.0,6.0,1.0,47.945519,-122.231096
504,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
505,19,1,0.0,0.0,,,,,99207.0,53,75.0,140.0,6.0,2.0,47.68875,-117.387464
506,27,1,0.0,0.0,,,,,98203.0,53,68.0,135.0,6.0,1.0,47.945519,-122.231096
506,45,2,7.0,1.0,,,,,98177.0,53,63.0,150.0,6.0,1.0,47.742239,-122.376608
506,51,2,0.0,0.0,,,,,98133.0,53,64.0,175.0,6.0,1.0,47.740485,-122.342826
507,20,1,7.0,1.0,,,,,99212.0,53,,999.0,0.0,0.0,47.664705,-117.310362
507,35,1,0.0,0.0,,,,,99212.0,53,71.0,175.0,6.0,1.0,47.664705,-117.310362
508,74,1,0.0,0.0,,,,,98382.0,53,68.0,170.0,6.0,1.0,48.023189,-123.106245
509,25,2,0.0,0.0,,,,,98092.0,53,65.0,157.0,6.0,1.0,47.287074,-122.113839
509,65,1,0.0,0.0,,,,,98499.0,53,71.0,160.0,6.0,1.0,47.168693,-122.503347
510,30,1,0.0,0.0,,,,,98032.0,53,71.0,240.0,6.0,1.0,47.391942,-122.257192
510,50,1,7.0,2.0,,,,,98055.0,53,73.0,240.0,6.0,1.0,47.446982,-122.201521
511,37,1,7.0,1.0,,,,,98103.0,53,69.0,170.0,6.0,1.0,47.678255,-122.338152
512,22,1,7.0,1.0,,,,,98008.0,53,72.0,156.0,6.0,1.0,47.605797,-122.099118
513,24,1,0.0,0.0,,,,,95206.0,6,65.0,130.0,0.0,0.0,37.918854,-121.417427
513,37,1,0.0,0.0,,,,,98031.0,53,66.0,175.0,6.0,1.0,47.405479,-122.195772
514,55,2,7.0,1.0,,,,,98593.0,53,65.0,195.0,6.0,1.0,46.402675,-123.010116
514,57,1,0.0,0.0,,,,,98620.0,53,74.0,265.0,6.0,1.0,45.874447,-120.77583
515,22,1,7.0,1.0,,,,,98072.0,53,71.0,145.0,6.0,1.0,47.760785,-122.130531
516,65,2,7.0,1.0,,,,,98338.0,53,63.0,125.0,1.0,1.0,47.034316,-122.276854
516,20,1,0.0,0.0,,,,,98057.0,53,73.0,130.0,6.0,1.0,47.47202,-122.2219
517,28,2,7.0,3.0,,,,,98903.0,53,64.0,180.0,0.0,0.0,46.543655,-121.023317
518,34,2,6.0,298.0,,,,,98043.0,53,60.0,135.0,0.0,0.0,47.791111,-122.30779
519,51,1,7.0,2.0,,,,,98168.0,53,69.0,167.0,6.0,1.0,47.489569,-122.29996
519,44,1,0.0,0.0,,,,,98004.0,53,74.0,170.0,6.0,1.0,47.618337,-122.205341
519,32,2,0.0,0.0,,,,,98178.0,53,61.0,115.0,6.0,1.0,47.499387,-122.243852
520,18,2,0.0,0.0,,,,,98580.0,53,71.0,155.0,6.0,1.0,46.998953,-122.521882
520,53,1,0.0,0.0,,,,,98580.0,53,67.0,170.0,6.0,1.0,46.998953,-122.521882
521,32,1,0.0,0.0,,,,,98801.0,53,66.0,250.0,6.0,1.0,47.423594,-120.336633
521,51,1,0.0,0.0,,,,,98840.0,53,65.0,186.0,0.0,0.0,48.315129,-119.579942
522,46,1,0.0,0.0,,,,,98499.0,53,74.0,295.0,6.0,1.0,47.168693,-122.503347
523,45,1,6.0,98.0,,,,,99350.0,53,68.0,185.0,1.0,1.0,46.183349,-119.696208
524,19,1,0.0,0.0,,,,,99119.0,53,71.0,140.0,1.0,1.0,48.509215,-117.3149
524,25,2,0.0,0.0,,,,,99224.0,53,64.0,130.0,6.0,1.0,47.65241,-117.526046
525,43,1,0.0,0.0,,,,,98032.0,53,67.0,190.0,1.0,1.0,47.391942,-122.257192
525,24,2,0.0,0.0,,,,,98059.0,53,62.0,135.0,6.0,1.0,47.499429,-122.110157
525,31,2,0.0,0.0,,,,,98003.0,53,65.0,168.0,6.0,1.0,47.304801,-122.316969
526,56,1,7.0,1.0,,,,,98005.0,53,72.0,150.0,1.0,1.0,47.614533,-122.168798
528,73,1,0.0,0.0,,,,,98034.0,53,69.0,200.0,6.0,1.0,47.715769,-122.213748
529,35,8,0.0,0.0,,,,,99353.0,53,70.0,200.0,6.0,1.0,46.313808,-119.387768
530,81,1,0.0,0.0,,,,,98325.0,53,71.0,180.0,6.0,1.0,47.966641,-122.759706
531,17,1,0.0,0.0,,,,,98338.0,53,69.0,220.0,6.0,2.0,47.034316,-122.276854
531,37,1,7.0,1.0,,,,,98387.0,53,71.0,230.0,1.0,1.0,47.060925,-122.388908
532,22,1,1.0,298.0,,,,,98942.0,53,66.0,155.0,1.0,1.0,46.801335,-120.66481
533,34,1,0.0,0.0,,,,,98012.0,53,75.0,220.0,6.0,1.0,47.841376,-122.198939
534,17,1,0.0,0.0,,,,,98682.0,53,70.0,220.0,6.0,2.0,45.673209,-122.481745
535,31,2,0.0,0.0,,,,,98512.0,53,67.0,150.0,6.0,1.0,46.975003,-123.063616
535,55,1,0.0,0.0,,,,,98942.0,53,72.0,170.0,1.0,1.0,46.801335,-120.66481
536,33,1,0.0,0.0,,,,,98685.0,53,70.0,170.0,6.0,1.0,45.715211,-122.693165
537,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
538,40,1,0.0,0.0,,,,,98366.0,53,72.0,200.0,6.0,1.0,47.541253,-122.577029
538,46,1,7.0,1.0,,,,,98366.0,53,69.0,195.0,6.0,1.0,47.541253,-122.577029
539,51,1,7.0,1.0,,,,,98349.0,53,75.0,180.0,6.0,1.0,47.273147,-122.764515
540,75,1,0.0,0.0,,,,,98032.0,53,66.0,170.0,6.0,1.0,47.391942,-122.257192
541,30,2,0.0,0.0,,,,,99205.0,53,62.0,143.0,6.0,1.0,47.696825,-117.444879
542,39,2,0.0,0.0,,,,,98087.0,53,68.0,160.0,6.0,1.0,47.860085,-122.267238
542,78,1,7.0,1.0,,,,,98201.0,53,72.0,175.0,6.0,1.0,48.006311,-122.210044
543,20,2,0.0,0.0,,,,,98270.0,53,62.0,115.0,6.0,1.0,48.056723,-122.146904
543,29,1,0.0,0.0,,,,,98284.0,53,69.0,160.0,6.0,1.0,48.546832,-122.135222
544,39,1,0.0,0.0,,,,,98802.0,53,64.0,154.0,6.0,1.0,47.48609,-120.180328
544,68,1,0.0,0.0,,,,,98802.0,53,68.0,225.0,6.0,1.0,47.48609,-120.180328
545,72,2,0.0,0.0,,,,,98366.0,53,61.0,105.0,6.0,1.0,47.541253,-122.577029
546,21,1,0.0,0.0,,,,,98466.0,53,70.0,155.0,1.0,1.0,47.224432,-122.541082
546,22,2,7.0,1.0,,,,,98266.0,53,67.0,200.0,6.0,1.0,48.963594,-122.123034
546,57,1,0.0,0.0,,,,,98328.0,53,73.0,240.0,6.0,1.0,46.86589,-122.157916
547,58,1,0.0,0.0,,,,,98188.0,53,64.0,160.0,6.0,1.0,47.446413,-122.272098
548,18,1,99.0,1.0,,,,,99371.0,53,73.0,280.0,6.0,1.0,46.800013,-118.311494
548,19,1,0.0,0.0,,,,,99008.0,53,71.0,190.0,6.0,1.0,47.503335,-117.933438
549,27,1,0.0,0.0,,,,,98902.0,53,71.0,210.0,6.0,1.0,46.596673,-120.533851
550,25,1,1.0,1.0,,,,,99337.0,53,68.0,175.0,1.0,1.0,46.073223,-119.09074
550,38,2,0.0,0.0,,,,,99301.0,53,62.0,150.0,6.0,1.0,46.379233,-118.953781
551,66,1,7.0,1.0,,,,,98244.0,53,72.0,245.0,6.0,1.0,48.831811,-121.933829
551,22,1,0.0,0.0,,,,,98248.0,53,64.0,154.0,6.0,1.0,48.864419,-122.619419
551,48,1,0.0,0.0,,,,,98226.0,53,65.0,140.0,6.0,1.0,48.798606,-122.445693
552,28,1,0.0,0.0,,,,,98444.0,53,75.0,220.0,6.0,1.0,47.153041,-122.448831
553,59,2,0.0,0.0,,,,,99218.0,53,62.0,162.0,6.0,1.0,47.758924,-117.409388
554,28,2,7.0,1.0,,,,,99336.0,53,63.0,150.0,6.0,1.0,46.21405,-119.175728
554,47,1,0.0,0.0,,,,,34287.0,12,66.0,999.0,6.0,1.0,27.052571,-82.244353
555,23,1,1.0,1.0,,,,,98948.0,53,69.0,185.0,6.0,1.0,46.297854,-120.312566
556,30,1,7.0,1.0,,,,,99217.0,53,69.0,180.0,1.0,1.0,47.740709,-117.261376
557,57,2,0.0,0.0,,,,,99207.0,53,66.0,186.0,6.0,1.0,47.68875,-117.387464
558,36,2,0.0,0.0,,,,,98370.0,53,58.0,130.0,6.0,1.0,47.753859,-122.626792
558,50,2,7.0,1.0,,,,,98337.0,53,61.0,180.0,6.0,1.0,47.568714,-122.631558
559,45,2,0.0,0.0,,,,,99508.0,2,61.0,195.0,6.0,1.0,61.2014,-149.817502
560,39,2,0.0,0.0,,,,,98367.0,53,64.0,195.0,6.0,1.0,47.461156,-122.698
561,35,1,0.0,0.0,,,,,98662.0,53,66.0,160.0,6.0,1.0,45.688497,-122.57785
563,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
565,45,1,0.0,0.0,,,,,98258.0,53,72.0,200.0,6.0,1.0,48.04417,-122.077404
566,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
567,84,2,0.0,0.0,,,,,98823.0,53,65.0,145.0,6.0,1.0,47.308654,-119.649345
568,22,1,0.0,0.0,,,,,98144.0,53,72.0,165.0,6.0,1.0,47.585627,-122.29196
569,54,1,7.0,4.0,,,,,98108.0,53,67.0,140.0,6.0,1.0,47.534862,-122.305794
570,72,1,0.0,0.0,,,,,99217.0,53,74.0,215.0,6.0,1.0,47.740709,-117.261376
571,70,1,7.0,1.0,,,,,98405.0,53,68.0,220.0,0.0,0.0,47.245647,-122.472399
571,52,1,0.0,0.0,,,,,98375.0,53,68.0,167.0,6.0,1.0,47.103181,-122.333406
572,25,1,0.0,0.0,,,,,98409.0,53,70.0,203.0,6.0,1.0,47.210957,-122.481577
572,26,1,7.0,2.0,,,,,98002.0,53,,999.0,0.0,0.0,47.308286,-122.216812
573,72,1,7.0,1.0,,,,,98237.0,53,66.0,160.0,6.0,1.0,48.556708,-121.592386
574,32,1,7.0,1.0,,,,,98226.0,53,65.0,140.0,6.0,1.0,48.798606,-122.445693
575,22,1,0.0,0.0,,,,,2863.0,44,66.0,140.0,6.0,1.0,41.890064,-71.393481
575,68,1,7.0,1.0,,,,,98001.0,53,72.0,210.0,6.0,1.0,47.310617,-122.263291
577,51,1,0.0,0.0,,,,,98118.0,53,67.0,160.0,6.0,1.0,47.540246,-122.268545
578,61,1,0.0,0.0,,,,,98444.0,53,69.0,338.0,6.0,1.0,47.153041,-122.448831
579,32,1,0.0,0.0,,,,,99208.0,53,74.0,230.0,6.0,1.0,47.788172,-117.480897
580,21,1,7.0,1.0,,,,,99022.0,53,73.0,190.0,6.0,1.0,47.59978,-117.708985
582,56,1,7.0,1.0,,,,,98372.0,53,73.0,250.0,6.0,1.0,47.205607,-122.266088
583,47,1,0.0,0.0,,,,,98126.0,53,68.0,200.0,6.0,1.0,47.555647,-122.37959
583,61,1,7.0,1.0,,,,,98136.0,53,70.0,180.0,6.0,1.0,47.536464,-122.394409
584,61,2,0.0,0.0,,,,,98198.0,53,67.0,220.0,6.0,1.0,47.391319,-122.314971
