case,crash_dt,crash_tm,numfatal,crashtype
624,07/26/2021,9:59,1,98
625,07/28/2021,12:00,1,13
626,08/28/2021,15:00,1,1
627,11/06/2021,9:00,1,2
628,12/17/2021,16:45,1,83
628,12/17/2021,16:45,1,82
628,12/17/2021,16:45,1,98
629,11/30/2021,19:03,1,13
630,08/21/2021,22:19,1,14
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,7
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,98
631,11/24/2021,6:15,1,98
632,08/08/2021,22:50,1,13
633,03/11/2021,3:15,1,98
634,05/15/2021,21:04,1,1
635,11/11/2021,7:00,1,13
636,08/08/2021,9:38,1,28
636,08/08/2021,9:38,1,29
638,09/05/2021,1:36,1,98
639,04/21/2021,17:32,1,20
639,04/21/2021,17:32,1,21
640,10/15/2021,14:55,1,6
